BusNum,BusName,AreaName,ID,Status,AGC,MW,MWMin,MWMax,CostModel,FixedCostInd,FixedCostDep,CubicB,CubicC,CubicD,FuelCost,VariableOM,FuelType,UnitType,CostShift,CostMultiplier,BidMW:0,BidMWHr:0,BidMW:1,BidMWHr:1,BidMW:2,BidMWHr:2,BidMW:3,BidMWHr:3,BidMW:4,BidMWHr:4,BidMW:5,BidMWHr:5,BidMW:6,BidMWHr:6,BidMW:7,BidMWHr:7,BidMW:8,BidMWHr:8,BidMW:9,BidMWHr:9,BidMW:10,BidMWHr:10,BidMW:11,BidMWHr:11,BidMW:12,BidMWHr:12,BidMW:13,BidMWHr:13,BidMW:14,BidMWHr:14,BidMW:15,BidMWHr:15,BidMW:16,BidMWHr:16,BidMW:17,BidMWHr:17,BidMW:18,BidMWHr:18,BidMW:19,BidMWHr:19,Heat Rate MBTU/MWH
6246,ELMENDORF 7,South Central,1,Closed,YES,297.17,89.4,298.0,Cubic,1047.0,0,4.97,0.0004,0,3.363,0,NG (Natural Gas),GT (Gas Turbine),0,1,89.4,17.01,131.12,17.12,172.84,17.23,214.56,17.34,256.28,17.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.134512339556201
6247,ELMENDORF 8,South Central,1,Closed,YES,182.82,55.0,183.33,Cubic,874.99,0,4.817,0.0004,0,3.363,0,NG (Natural Gas),GT (Gas Turbine),0,1,55.0,16.38,80.67,16.45,106.33,16.52,132.0,16.58,157.66,16.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.761583408152801
6248,ELMENDORF 9,South Central,1,Closed,YES,182.82,55.0,183.33,Cubic,874.99,0,4.817,0.0004,0,3.363,0,NG (Natural Gas),GT (Gas Turbine),0,1,55.0,16.38,80.67,16.45,106.33,16.52,132.0,16.58,157.66,16.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.761583408152801
6249,ELMENDORF 10,South Central,1,Closed,YES,182.82,55.0,183.33,Cubic,874.99,0,4.817,0.0004,0,3.363,0,NG (Natural Gas),GT (Gas Turbine),0,1,55.0,16.38,80.67,16.45,106.33,16.52,132.0,16.58,157.66,16.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.761583408152801
6257,AUSTIN 2 3,South Central,1,Closed,YES,58.95,58.2,194.0,Cubic,891.0,0,4.831,0.0004,0,3.623,0,NG (Natural Gas),GT (Gas Turbine),0,1,58.2,17.71,85.36,17.79,112.52,17.86,139.68,17.94,166.84,18.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.7973927676571995
6258,AUSTIN 2 4,South Central,1,Closed,YES,106.96,58.2,194.0,Cubic,891.0,0,4.831,0.0004,0,3.623,0,NG (Natural Gas),GT (Gas Turbine),0,1,58.2,17.71,85.36,17.79,112.52,17.86,139.68,17.94,166.84,18.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.7973927676571995
6259,AUSTIN 2 5,South Central,1,Open,YES,0.0,15.42,51.4,Cubic,677.1,0,4.64,0.0004,0,3.623,0,NG (Natural Gas),GT (Gas Turbine),0,1,15.42,16.87,22.62,16.89,29.81,16.91,37.01,16.93,44.2,16.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3343955284883
6260,AUSTIN 2 6,South Central,1,Closed,YES,78.1,77.1,257.0,Cubic,985.5,0,4.916,0.0004,0,3.623,0,NG (Natural Gas),GT (Gas Turbine),0,1,77.1,18.08,113.08,18.18,149.06,18.29,185.04,18.39,221.02,18.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0007653873614
6266,CUERO 1 1,South Central,1,Closed,NO,4.5,0.0,4.5,Cubic,0.0,0,0.0,0.0,0,0.0,0,WAT (Water),HY (Hydro),0,1,0.0,0.0,0.9,0.0,1.8,0.0,2.7,0.0,3.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
6267,CUERO 1 2,South Central,1,Closed,NO,7.2,0.0,7.2,Cubic,0.0,0,0.0,0.0,0,0.0,0,WAT (Water),HY (Hydro),0,1,0.0,0.0,1.44,0.0,2.88,0.0,4.32,0.0,5.76,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
6268,CUERO 1 3,South Central,1,Closed,NO,4.5,0.0,4.5,Cubic,0.0,0,0.0,0.0,0,0.0,0,WAT (Water),HY (Hydro),0,1,0.0,0.0,0.9,0.0,1.8,0.0,2.7,0.0,3.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
6269,CUERO 1 4,South Central,1,Closed,NO,7.2,0.0,7.2,Cubic,0.0,0,0.0,0.0,0,0.0,0,WAT (Water),HY (Hydro),0,1,0.0,0.0,1.44,0.0,2.88,0.0,4.32,0.0,5.76,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
6270,CUERO 1 5,South Central,1,Open,YES,0.0,0.0,18.0,Cubic,0.0,0,0.0,0.0,0,0.0,0,WAT (Water),HY (Hydro),0,1,1.8,0.0,2.64,0.0,3.48,0.0,4.32,0.0,5.16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
6271,CUERO 1 6,South Central,1,Open,YES,0.0,0.0,11.0,Cubic,0.0,0,0.0,0.0,0,0.0,0,WAT (Water),HY (Hydro),0,1,1.08,0.0,1.58,0.0,2.09,0.0,2.59,0.0,3.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
6272,CUERO 1 7,South Central,1,Open,YES,0.0,0.0,7.2,Cubic,0.0,0,0.0,0.0,0,0.0,0,WAT (Water),HY (Hydro),0,1,0.72,0.0,1.06,0.0,1.39,0.0,1.73,0.0,2.06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
6273,CUERO 1 8,South Central,1,Open,YES,0.0,0.0,7.2,Cubic,0.0,0,0.0,0.0,0,0.0,0,WAT (Water),HY (Hydro),0,1,0.72,0.0,1.06,0.0,1.39,0.0,1.73,0.0,2.06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
6274,CUERO 1 9,South Central,1,Closed,NO,8.4,0.0,8.4,Cubic,0.0,0,0.0,0.0,0,0.0,0,WAT (Water),HY (Hydro),0,1,0.0,0.0,1.68,0.0,3.36,0.0,5.04,0.0,6.72,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
6295,CEDAR CREEK 1 3,South Central,1,Closed,YES,62.67,61.87,206.23,Cubic,909.34,0,4.847,0.0004,0,3.623,0,NG (Natural Gas),GT (Gas Turbine),0,1,61.87,17.78,90.74,17.86,119.61,17.95,148.49,18.03,177.36,18.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.836336461125601
6296,CEDAR CREEK 1 4,South Central,1,Closed,YES,62.67,61.87,206.23,Cubic,909.34,0,4.847,0.0004,0,3.623,0,NG (Natural Gas),GT (Gas Turbine),0,1,61.87,17.78,90.74,17.86,119.61,17.95,148.49,18.03,177.36,18.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.836336461125601
6297,CEDAR CREEK 1 5,South Central,1,Closed,YES,62.7,61.9,206.23,Cubic,909.34,0,4.847,0.0004,0,3.623,0,NG (Natural Gas),GT (Gas Turbine),0,1,61.9,17.78,90.77,17.86,119.63,17.95,148.5,18.03,177.36,18.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.836336461125601
6301,NEW BRAUNFELS 1 3,South Central,1,Open,YES,0.0,0.96,3.2,Cubic,604.8,0,4.575,0.0004,0,3.623,0,NG (Natural Gas),GT (Gas Turbine),0,1,0.96,16.58,1.41,16.58,1.86,16.58,2.3,16.58,2.75,16.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.178620756182401
6302,NEW BRAUNFELS 1 4,South Central,1,Closed,YES,246.56,74.18,247.25,Cubic,970.88,0,4.902,0.0004,0,3.623,0,NG (Natural Gas),GT (Gas Turbine),0,1,74.18,18.02,108.79,18.12,143.41,18.22,178.02,18.32,212.64,18.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9704758493906
6303,NEW BRAUNFELS 1 5,South Central,1,Closed,YES,213.83,74.18,247.25,Cubic,970.88,0,4.902,0.0004,0,3.623,0,NG (Natural Gas),GT (Gas Turbine),0,1,74.18,18.02,108.79,18.12,143.41,18.22,178.02,18.32,212.64,18.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9704758493906
6304,NEW BRAUNFELS 1 6,South Central,1,Closed,YES,246.56,74.18,247.25,Cubic,970.88,0,4.902,0.0004,0,3.623,0,NG (Natural Gas),GT (Gas Turbine),0,1,74.18,18.02,108.79,18.12,143.41,18.22,178.02,18.32,212.64,18.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9704758493906
6305,NEW BRAUNFELS 1 7,South Central,1,Closed,YES,246.56,74.18,247.25,Cubic,970.88,0,4.902,0.0004,0,3.623,0,NG (Natural Gas),GT (Gas Turbine),0,1,74.18,18.02,108.79,18.12,143.41,18.22,178.02,18.32,212.64,18.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9704758493906
6349,AUSTIN 1 0,South Central,1,Open,YES,0.0,3.6,12.0,Cubic,618.0,0,4.587,0.0004,0,3.623,0,NG (Natural Gas),GT (Gas Turbine),0,1,3.6,16.63,5.28,16.64,6.96,16.64,8.64,16.65,10.32,16.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2045832179721
6349,AUSTIN 1 0,South Central,10,Open,YES,0.0,15.45,51.5,Cubic,677.25,0,4.64,0.0004,0,3.623,0,NG (Natural Gas),GT (Gas Turbine),0,1,15.45,16.87,22.66,16.89,29.87,16.91,37.08,16.93,44.29,16.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3343955284883
6349,AUSTIN 1 0,South Central,11,Closed,YES,31.3,30.9,103.0,Cubic,754.5,0,4.709,0.0004,0,3.623,0,NG (Natural Gas),GT (Gas Turbine),0,1,30.9,17.17,45.32,17.21,59.74,17.25,74.16,17.29,88.58,17.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5031515324729
6349,AUSTIN 1 0,South Central,2,Open,YES,0.0,0.69,2.3,Cubic,603.45,0,4.574,0.0004,0,3.623,0,NG (Natural Gas),GT (Gas Turbine),0,1,0.69,16.57,1.01,16.58,1.33,16.58,1.66,16.58,1.98,16.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1742936800013
6349,AUSTIN 1 0,South Central,3,Open,YES,0.0,1.38,4.6,Cubic,606.9,0,4.577,0.0004,0,3.623,0,NG (Natural Gas),GT (Gas Turbine),0,1,1.38,16.59,2.02,16.59,2.67,16.59,3.31,16.59,3.96,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.182947833931201
6349,AUSTIN 1 0,South Central,4,Open,YES,0.0,0.45,1.5,Cubic,602.25,0,4.573,0.0004,0,3.623,0,NG (Natural Gas),GT (Gas Turbine),0,1,0.45,16.57,0.66,16.57,0.87,16.57,1.08,16.57,1.29,16.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1699666022525
6349,AUSTIN 1 0,South Central,5,Open,YES,0.0,1.2,4.0,Cubic,606.0,0,4.577,0.0004,0,3.623,0,NG (Natural Gas),GT (Gas Turbine),0,1,1.2,16.58,1.76,16.59,2.32,16.59,2.88,16.59,3.44,16.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.178620756182401
6349,AUSTIN 1 0,South Central,6,Open,YES,0.0,1.92,6.4,Cubic,609.6,0,4.58,0.0004,0,3.623,0,NG (Natural Gas),GT (Gas Turbine),0,1,1.92,16.6,2.82,16.6,3.71,16.6,4.61,16.61,5.5,16.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.187274910112301
6349,AUSTIN 1 0,South Central,7,Closed,YES,110.31,108.9,363.0,Cubic,1144.5,0,5.058,0.0004,0,3.623,0,NG (Natural Gas),GT (Gas Turbine),0,1,108.9,18.71,159.72,18.85,210.54,19.0,261.36,19.14,312.18,19.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.346931547692801
6349,AUSTIN 1 0,South Central,8,Closed,YES,110.31,108.9,363.0,Cubic,1144.5,0,5.058,0.0004,0,3.623,0,NG (Natural Gas),GT (Gas Turbine),0,1,108.9,18.71,159.72,18.85,210.54,19.0,261.36,19.14,312.18,19.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.346931547692801
6349,AUSTIN 1 0,South Central,9,Open,YES,0.0,15.45,51.5,Cubic,677.25,0,4.64,0.0004,0,3.623,0,NG (Natural Gas),GT (Gas Turbine),0,1,15.45,16.87,22.66,16.89,29.87,16.91,37.08,16.93,44.29,16.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3343955284883
7005,PASADENA 2 3,Coast,1,Closed,YES,162.54,48.9,163.0,Cubic,844.5,0,4.79,0.0004,0,3.274,0,NG (Natural Gas),GT (Gas Turbine),0,1,48.9,15.84,71.72,15.9,94.54,15.96,117.36,16.01,140.18,16.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.694850031133601
7006,PASADENA 2 4,Coast,1,Closed,YES,162.54,48.9,163.0,Cubic,844.5,0,4.79,0.0004,0,3.274,0,NG (Natural Gas),GT (Gas Turbine),0,1,48.9,15.84,71.72,15.9,94.54,15.96,117.36,16.01,140.18,16.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.694850031133601
7007,PASADENA 2 5,Coast,1,Closed,YES,162.54,48.9,163.0,Cubic,844.5,0,4.79,0.0004,0,3.274,0,NG (Natural Gas),GT (Gas Turbine),0,1,48.9,15.84,71.72,15.9,94.54,15.96,117.36,16.01,140.18,16.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.694850031133601
7008,PASADENA 2 6,Coast,1,Closed,YES,162.54,48.9,163.0,Cubic,844.5,0,4.79,0.0004,0,3.274,0,NG (Natural Gas),GT (Gas Turbine),0,1,48.9,15.84,71.72,15.9,94.54,15.96,117.36,16.01,140.18,16.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.694850031133601
7009,PASADENA 2 7,Coast,1,Closed,YES,162.54,48.9,163.0,Cubic,844.5,0,4.79,0.0004,0,3.274,0,NG (Natural Gas),GT (Gas Turbine),0,1,48.9,15.84,71.72,15.9,94.54,15.96,117.36,16.01,140.18,16.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.694850031133601
7015,HOUSTON 1 1,Coast,1,Open,YES,0.0,1.2,4.0,Cubic,606.0,0,4.577,0.0004,0,3.274,0,NG (Natural Gas),GT (Gas Turbine),0,1,1.2,14.99,1.76,14.99,2.32,14.99,2.88,14.99,3.44,14.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1777101403927
7021,NURSERY 3,Coast,1,Closed,YES,22.34,6.72,22.4,Cubic,633.6,0,4.601,0.0004,0,3.613,0,NG (Natural Gas),GT (Gas Turbine),0,1,6.72,16.65,9.86,16.66,12.99,16.67,16.13,16.67,19.26,16.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2375411020558005
7022,NURSERY 4,Coast,1,Closed,YES,47.27,14.22,47.4,Cubic,671.1,0,4.635,0.0004,0,3.613,0,NG (Natural Gas),GT (Gas Turbine),0,1,14.22,16.8,20.86,16.81,27.49,16.83,34.13,16.85,40.76,16.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.319983116828701
7023,NURSERY 5,Coast,1,Closed,YES,47.27,14.22,47.4,Cubic,671.1,0,4.635,0.0004,0,3.613,0,NG (Natural Gas),GT (Gas Turbine),0,1,14.22,16.8,20.86,16.81,27.49,16.83,34.13,16.85,40.76,16.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.319983116828701
7024,NURSERY 6,Coast,1,Closed,YES,94.54,28.44,94.8,Cubic,742.2,0,4.698,0.0004,0,3.613,0,NG (Natural Gas),GT (Gas Turbine),0,1,28.44,17.07,41.71,17.11,54.98,17.15,68.26,17.19,81.53,17.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4761890395563
7025,NURSERY 7,Coast,1,Open,YES,0.0,0.96,3.2,Cubic,604.8,0,4.575,0.0004,0,3.613,0,NG (Natural Gas),GT (Gas Turbine),0,1,0.96,16.53,1.41,16.54,1.86,16.54,2.3,16.54,2.75,16.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1767943543284005
7031,PORT LAVACA 2,Coast,1,Closed,NO,29.1,11.64,38.8,Cubic,0.0,0,0.0,0.0,0,0.0,0,SUN (Solar),PV (Photovoltaic),0,1,11.64,0.0,17.07,0.0,22.5,0.0,27.94,0.0,33.37,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
7032,PORT LAVACA 3,Coast,1,Closed,NO,7.5,3.0,10.0,Cubic,0.0,0,0.0,0.0,0,0.0,0,SUN (Solar),PV (Photovoltaic),0,1,3.0,0.0,4.4,0.0,5.8,0.0,7.2,0.0,8.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
7033,PORT LAVACA 4,Coast,1,Closed,NO,7.5,3.0,10.0,Cubic,0.0,0,0.0,0.0,0,0.0,0,SUN (Solar),PV (Photovoltaic),0,1,3.0,0.0,4.4,0.0,5.8,0.0,7.2,0.0,8.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
7034,PORT LAVACA 5,Coast,1,Open,NO,0.0,1.32,4.4,Cubic,0.0,0,0.0,0.0,0,0.0,0,SUN (Solar),PV (Photovoltaic),0,1,1.32,0.0,1.94,0.0,2.55,0.0,3.17,0.0,3.78,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
7045,VICTORIA 2 3,Coast,1,Closed,YES,187.92,56.53,188.45,Cubic,882.67,0,4.824,0.0004,0,3.613,0,NG (Natural Gas),GT (Gas Turbine),0,1,56.53,17.63,82.91,17.7,109.3,17.78,135.68,17.85,162.07,17.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.779922778193301
7046,VICTORIA 2 4,Coast,1,Closed,YES,187.92,56.53,188.45,Cubic,882.67,0,4.824,0.0004,0,3.613,0,NG (Natural Gas),GT (Gas Turbine),0,1,56.53,17.63,82.91,17.7,109.3,17.78,135.68,17.85,162.07,17.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.779922778193301
7061,POINT COMFORT 2 3,Coast,1,Closed,YES,67.09,34.47,114.9,Cubic,772.35,0,4.725,0.0004,0,3.613,0,NG (Natural Gas),GT (Gas Turbine),0,1,34.47,17.19,50.56,17.24,66.64,17.29,82.73,17.33,98.81,17.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5412748406928
7062,POINT COMFORT 2 4,Coast,1,Closed,YES,67.09,34.47,114.9,Cubic,772.35,0,4.725,0.0004,0,3.613,0,NG (Natural Gas),GT (Gas Turbine),0,1,34.47,17.19,50.56,17.24,66.64,17.29,82.73,17.33,98.81,17.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5412748406928
7063,POINT COMFORT 2 5,Coast,1,Closed,YES,67.09,34.47,114.9,Cubic,772.35,0,4.725,0.0004,0,3.613,0,NG (Natural Gas),GT (Gas Turbine),0,1,34.47,17.19,50.56,17.24,66.64,17.29,82.73,17.33,98.81,17.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5412748406928
7064,POINT COMFORT 2 6,Coast,1,Closed,YES,83.17,34.47,114.9,Cubic,772.35,0,4.725,0.0004,0,3.613,0,NG (Natural Gas),GT (Gas Turbine),0,1,34.47,17.19,50.56,17.24,66.64,17.29,82.73,17.33,98.81,17.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5412748406928
7065,POINT COMFORT 2 7,Coast,1,Closed,YES,83.17,34.47,114.9,Cubic,772.35,0,4.725,0.0004,0,3.613,0,NG (Natural Gas),GT (Gas Turbine),0,1,34.47,17.19,50.56,17.24,66.64,17.29,82.73,17.33,98.81,17.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5412748406928
7066,POINT COMFORT 2 8,Coast,1,Closed,YES,68.1,34.47,114.9,Cubic,772.35,0,4.725,0.0004,0,3.613,0,NG (Natural Gas),GT (Gas Turbine),0,1,34.47,17.19,50.56,17.24,66.64,17.29,82.73,17.33,98.81,17.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5412748406928
7079,BAYTOWN 2 3,Coast,1,Closed,YES,159.89,68.59,228.65,Cubic,942.97,0,4.878,0.0004,0,3.274,0,NG (Natural Gas),GT (Gas Turbine),0,1,68.59,16.19,100.6,16.27,132.61,16.35,164.63,16.44,196.64,16.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.910324984433201
7080,BAYTOWN 2 4,Coast,1,Closed,YES,165.51,68.59,228.65,Cubic,942.97,0,4.878,0.0004,0,3.274,0,NG (Natural Gas),GT (Gas Turbine),0,1,68.59,16.19,100.6,16.27,132.61,16.35,164.63,16.44,196.64,16.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.910324984433201
7081,BAYTOWN 2 5,Coast,1,Closed,YES,165.51,68.59,228.65,Cubic,942.97,0,4.878,0.0004,0,3.274,0,NG (Natural Gas),GT (Gas Turbine),0,1,68.59,16.19,100.6,16.27,132.61,16.35,164.63,16.44,196.64,16.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.910324984433201
7082,BAYTOWN 2 6,Coast,1,Closed,YES,165.51,68.59,228.65,Cubic,942.97,0,4.878,0.0004,0,3.274,0,NG (Natural Gas),GT (Gas Turbine),0,1,68.59,16.19,100.6,16.27,132.61,16.35,164.63,16.44,196.64,16.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.910324984433201
7098,WADSWORTH 3,Coast,1,Closed,YES,1240.67,406.29,1354.3,Cubic,1447.46,0,7.063,0.0002,0,1.0,0,NUC (Nuclear),NB (ST - Boiling Water Nuclear Reactor),0,1,406.29,7.22,595.89,7.28,785.49,7.34,975.1,7.4,1164.7,7.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.46
7099,WADSWORTH 4,Coast,1,Closed,YES,1350.52,406.29,1354.3,Cubic,1025.47,0,7.445,0.0002,0,1.0,0,NUC (Nuclear),NB (ST - Boiling Water Nuclear Reactor),0,1,406.29,7.62,595.89,7.69,785.49,7.76,975.1,7.83,1164.7,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9
7107,DEER PARK 3,Coast,1,Closed,YES,149.58,45.0,150.0,Cubic,825.0,0,4.772,0.0004,0,3.274,0,NG (Natural Gas),GT (Gas Turbine),0,1,45.0,15.77,66.0,15.82,87.0,15.88,108.0,15.93,129.0,15.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6565433725602015
7108,DEER PARK 4,Coast,1,Closed,YES,50.86,15.3,51.0,Cubic,676.5,0,4.639,0.0004,0,3.274,0,NG (Natural Gas),GT (Gas Turbine),0,1,15.3,15.24,22.44,15.26,29.58,15.28,36.72,15.29,43.86,15.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3309367746863
7109,DEER PARK 5,Coast,1,Closed,YES,50.86,15.3,51.0,Cubic,676.5,0,4.639,0.0004,0,3.274,0,NG (Natural Gas),GT (Gas Turbine),0,1,15.3,15.24,22.44,15.26,29.58,15.28,36.72,15.29,43.86,15.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3309367746863
7110,DEER PARK 6,Coast,1,Closed,YES,195.45,58.8,196.0,Cubic,894.0,0,4.834,0.0004,0,3.274,0,NG (Natural Gas),GT (Gas Turbine),0,1,58.8,16.01,86.24,16.08,113.68,16.16,141.12,16.23,168.56,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8049816741402
7111,DEER PARK 7,Coast,1,Closed,YES,195.45,58.8,196.0,Cubic,894.0,0,4.834,0.0004,0,3.274,0,NG (Natural Gas),GT (Gas Turbine),0,1,58.8,16.01,86.24,16.08,113.68,16.16,141.12,16.23,168.56,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8049816741402
7112,DEER PARK 8,Coast,1,Closed,YES,195.45,58.8,196.0,Cubic,894.0,0,4.834,0.0004,0,3.274,0,NG (Natural Gas),GT (Gas Turbine),0,1,58.8,16.01,86.24,16.08,113.68,16.16,141.12,16.23,168.56,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8049816741402
7113,DEER PARK 9,Coast,1,Closed,YES,195.45,58.8,196.0,Cubic,894.0,0,4.834,0.0004,0,3.274,0,NG (Natural Gas),GT (Gas Turbine),0,1,58.8,16.01,86.24,16.08,113.68,16.16,141.12,16.23,168.56,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8049816741402
7114,DEER PARK 10,Coast,1,Closed,YES,195.45,58.8,196.0,Cubic,894.0,0,4.834,0.0004,0,3.274,0,NG (Natural Gas),GT (Gas Turbine),0,1,58.8,16.01,86.24,16.08,113.68,16.16,141.12,16.23,168.56,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8049816741402
7115,DEER PARK 11,Coast,1,Closed,YES,195.45,58.8,196.0,Cubic,894.0,0,4.834,0.0004,0,3.274,0,NG (Natural Gas),GT (Gas Turbine),0,1,58.8,16.01,86.24,16.08,113.68,16.16,141.12,16.23,168.56,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8049816741402
7121,HOUSTON 3 1,Coast,1,Open,YES,0.0,1.11,3.7,Cubic,605.55,0,4.576,0.0004,0,3.274,0,NG (Natural Gas),GT (Gas Turbine),0,1,1.11,14.99,1.63,14.99,2.15,14.99,2.66,14.99,3.18,14.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1777101403927
7122,HOUSTON 3 2,Coast,1,Open,YES,0.0,1.29,4.3,Cubic,606.45,0,4.577,0.0004,0,3.274,0,NG (Natural Gas),GT (Gas Turbine),0,1,1.29,14.99,1.89,14.99,2.49,14.99,3.1,14.99,3.7,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.182498473106301
7133,LAPORTE 3,Coast,1,Closed,YES,16.25,4.89,16.3,Cubic,624.45,0,4.593,0.0004,0,3.274,0,NG (Natural Gas),GT (Gas Turbine),0,1,4.89,15.05,7.17,15.06,9.45,15.06,11.74,15.07,14.02,15.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2208051316797
7134,LAPORTE 4,Coast,1,Closed,YES,205.97,61.97,206.55,Cubic,909.83,0,4.848,0.0004,0,3.274,0,NG (Natural Gas),GT (Gas Turbine),0,1,61.97,16.07,90.89,16.14,119.8,16.22,148.72,16.29,177.63,16.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.838500000000001
7135,LAPORTE 5,Coast,1,Closed,YES,205.97,61.97,206.55,Cubic,909.83,0,4.848,0.0004,0,3.274,0,NG (Natural Gas),GT (Gas Turbine),0,1,61.97,16.07,90.89,16.14,119.8,16.22,148.72,16.29,177.63,16.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.838500000000001
7136,LAPORTE 6,Coast,1,Closed,YES,205.97,61.97,206.55,Cubic,909.83,0,4.848,0.0004,0,3.274,0,NG (Natural Gas),GT (Gas Turbine),0,1,61.97,16.07,90.89,16.14,119.8,16.22,148.72,16.29,177.63,16.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.838500000000001
